year,time_hour,latitude,longitude,temp_drop_k,interface_temp_k,sea_ice_temp_k,rainfall,skin_temp_change_k
2018,0,-60.0,1.25,0.0129241943359375,271.3368225097656,270.27325439453125,0.0,0.02929288148880005
2018,0,-60.0,7.5,0.131103515625,271.3993225097656,261.17950439453125,0.0,0.07421475648880005
2018,0,-60.0,13.75,0.28759765625,271.5243225097656,259.16387939453125,0.0,-0.07422274351119995
2018,0,-60.0,20.0,0.17333984375,272.2743225097656,261.36700439453125,0.0,-0.11523836851119995
2018,0,-60.0,26.25,0.112548828125,272.3055725097656,265.42950439453125,0.0,-0.07031649351119995
2018,0,-60.0,32.5,0.22216796875,272.1180725097656,261.92950439453125,0.0,-0.05566805601119995
2018,0,-60.0,38.75,0.3408203125,271.8055725097656,263.75762939453125,0.0,-0.03027743101119995
2018,0,-60.0,45.0,0.051513671875,271.8680725097656,269.24200439453125,0.0,-0.02148836851119995
2018,0,-60.0,51.25,0.3974609375,271.8368225097656,260.99200439453125,0.0,-0.02930086851119995
2018,0,-60.0,57.5,0.34423828125,272.0555725097656,253.5427703857422,0.0,-0.08594149351119995
2018,0,-60.0,63.75,0.173828125,272.0555725097656,264.24200439453125,0.0,-0.03223055601119995
2018,0,-60.0,70.0,0.085205078125,271.3993225097656,268.30450439453125,0.0,-0.001957118511199951
2018,0,-60.0,76.25,0.0721435546875,271.3680725097656,269.11700439453125,0.0,-0.04004305601119995
2018,0,-60.0,82.5,0.04754638671875,271.3680725097656,267.86700439453125,0.0,0.03026944398880005
2018,0,-60.0,88.75,0.0596923828125,272.6180725097656,269.92950439453125,0.0,-0.02344149351119995
2018,0,-60.0,95.0,0.16650390625,273.4149475097656,266.05450439453125,0.0,-0.05176180601119995
2018,0,-60.0,101.25,0.205810546875,273.7899475097656,264.67950439453125,0.0,-0.05762118101119995
2018,0,-60.0,107.5,0.142578125,272.7743225097656,265.39825439453125,0.0,-0.05859774351119995
2018,0,-60.0,113.75,0.11669921875,272.5243225097656,266.21075439453125,0.0,-0.05957430601119995
2018,0,-60.0,120.0,0.097900390625,272.6493225097656,266.57012939453125,0.0,-0.07129305601119995
2018,0,-60.0,126.25,0.0927734375,273.4461975097656,267.46075439453125,0.0,-0.07812899351119995
2018,0,-60.0,132.5,0.1182861328125,273.8055725097656,264.55450439453125,0.0,-0.07324618101119995
2018,0,-60.0,138.75,0.149169921875,273.0243225097656,264.61700439453125,0.0,-0.03418368101119995
2018,0,-60.0,145.0,0.09912109375,273.1961975097656,267.74200439453125,0.0,-0.04199618101119995
2018,0,-60.0,151.25,0.0947265625,272.5243225097656,268.27325439453125,0.0,-0.02441805601119995
2018,0,-60.0,157.5,0.0826416015625,273.1180725097656,268.71075439453125,0.0,-0.006839931011199951
2018,0,-60.0,163.75,0.0,275.1024475097656,273.14825439453125,2.7894973754882812e-05,0.010738193988800049
2018,0,-60.0,170.0,0.0084228515625,277.8836975097656,273.14825439453125,1.5527009963989258e-05,0.004878818988800049
2018,0,-60.0,176.25,0.0,274.8993225097656,273.14825439453125,0.00015115737915039062,0.010738193988800049
2018,0,-55.0,-180.0,5.132005753694102e-05,279.8211975097656,273.14825439453125,0.00021910667419433594,0.013667881488800049
2018,0,-55.0,-173.75,0.05206298828125,279.0555725097656,273.14825439453125,1.9953586161136627e-07,0.005855381488800049
2018,0,-55.0,-167.5,0.0860595703125,277.7118225097656,273.14825439453125,1.5888363122940063e-06,0.010738193988800049
2018,0,-55.0,-161.25,0.0938720703125,277.0243225097656,273.14825439453125,3.9068982005119324e-07,-0.008793056011199951
2018,0,-55.0,-155.0,0.15234375,278.2899475097656,271.39825439453125,0.0,-0.07422274351119995
2018,0,-55.0,-148.75,0.100341796875,275.9930725097656,271.83575439453125,0.0,-0.03320711851119995
2018,0,-55.0,-142.5,0.187255859375,277.0399475097656,271.36700439453125,3.334134817123413e-07,-0.04297274351119995
2018,0,-55.0,-136.25,0.02099609375,276.3524475097656,273.14825439453125,2.2411346435546875e-05,0.0009725689888000488
2018,0,-55.0,-130.0,0.1572265625,277.1805725097656,273.11700439453125,8.988380432128906e-05,-0.006839931011199951
2018,0,-55.0,-123.75,0.0799560546875,279.4774475097656,273.14825439453125,1.77919864654541e-05,-0.03320711851119995
2018,0,-55.0,-117.5,0.02880859375,277.7274475097656,273.14825439453125,5.282461643218994e-06,-0.008793056011199951
2018,0,-55.0,-111.25,0.146728515625,277.7118225097656,273.14825439453125,0.00010502338409423828,-0.013675868511199951
2018,0,-55.0,-105.0,0.0146636962890625,278.1493225097656,273.14825439453125,9.202957153320312e-05,-0.001957118511199951
2018,0,-55.0,-98.75,0.0132904052734375,278.0399475097656,273.14825439453125,0.00014066696166992188,-0.003910243511199951
2018,0,-55.0,-92.5,0.0,277.9930725097656,273.14825439453125,0.00020885467529296875,0.0009725689888000488
2018,0,-55.0,-86.25,0.0318603515625,278.6336975097656,273.14825439453125,0.00016021728515625,-0.01855868101119995
2018,0,-55.0,-80.0,0.09619140625,278.1024475097656,272.96075439453125,3.6247074604034424e-06,-0.03808993101119995
2018,0,-55.0,-73.75,0.04736328125,279.2899475097656,273.14825439453125,4.398822784423828e-05,-0.03027743101119995
